material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	material_gathering_id	evidence_for_occurrence_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
ECOSUR-SC:ECOAB:27682	Organism			ECOSUR-SC				ECOAB		27682	ECOSUR-SC:ECOAB:27682								69ed5772-8fca-4ef2-9a1b-0677417a5a5a	9848ce45-3d8a-42d2-9f58-7360a5f49b8b					
ECOSUR-SC:ECOAB:27683	Organism			ECOSUR-SC				ECOAB		27683	ECOSUR-SC:ECOAB:27683								e16d6367-730f-499a-a9f9-4e276974977e	150587fd-0234-4821-b020-46c73df0bf7f					
ECOSUR-SC:ECOAB:27685	Organism			ECOSUR-SC				ECOAB		27685	ECOSUR-SC:ECOAB:27685								b75ab21d-14f8-43c6-aee4-e41c04025921	a37b6792-b80c-4f1c-be51-8da8ff8305bd					
ECOSUR-SC:ECOAB:27686	Organism			ECOSUR-SC				ECOAB		27686	ECOSUR-SC:ECOAB:27686								76018046-7dfa-4ce4-81d5-af7b0b8c1517	9b021cba-8b04-48b1-b05e-4bfe1699bb4e					
ECOSUR-SC:ECOAB:27687	Organism			ECOSUR-SC				ECOAB		27687	ECOSUR-SC:ECOAB:27687								45de2e6a-b0b3-4e15-9d33-f242a8d494b1	70791851-6b75-44f9-888e-99b358e90540					
ECOSUR-SC:ECOAB:27688	Organism			ECOSUR-SC				ECOAB		27688	ECOSUR-SC:ECOAB:27688								fbff75bd-b767-4893-9a81-bed802e53820	23995f42-7a48-4070-b8bc-a0eded5a4fa3					
ECOSUR-SC:ECOAB:27689	Organism			ECOSUR-SC				ECOAB		27689	ECOSUR-SC:ECOAB:27689								6e6d58bb-f6ee-4fc2-ba38-ba85d051ccc4	958649d8-f8e9-471b-9463-a8fce7b967af					
ECOSUR-SC:ECOAB:27690	Organism			ECOSUR-SC				ECOAB		27690	ECOSUR-SC:ECOAB:27690								aee79efd-abdc-4e00-a1e8-0f7a82fb6132	d1f83457-e897-4e08-bbc5-912a56f9ad97					
ECOSUR-SC:ECOAB:27691	Organism			ECOSUR-SC				ECOAB		27691	ECOSUR-SC:ECOAB:27691								efd351a6-7548-4421-ba0a-dfb5f4957f44	28c3ce5c-b0bb-4169-b569-b1a59be0aa17					
ECOSUR-SC:ECOAB:27692	Organism			ECOSUR-SC				ECOAB		27692	ECOSUR-SC:ECOAB:27692								1cca4288-41ce-4e29-8b6d-648033499677	c640f36d-b2ed-41f7-b5b3-5cda356d6eda					
ECOSUR-SC:ECOAB:27693	Organism			ECOSUR-SC				ECOAB		27693	ECOSUR-SC:ECOAB:27693								5bb63bbd-5c92-4107-8949-a439da81c286	fa559b23-cf37-41ce-9fbb-cda0d8537254					
ECOSUR-SC:ECOAB:27694	Organism			ECOSUR-SC				ECOAB		27694	ECOSUR-SC:ECOAB:27694								dd9716fc-8988-4055-9fde-b1c12549d232	de59d01d-007b-435c-a0e6-04c1929a93d3					
ECOSUR-SC:ECOAB:27695	Organism			ECOSUR-SC				ECOAB		27695	ECOSUR-SC:ECOAB:27695								b17bf75a-8740-4e97-92c6-e861c15254cb	d3041332-7be1-4edb-9fcb-6eda98b79610					
ECOSUR-SC:ECOAB:27696	Organism			ECOSUR-SC				ECOAB		27696	ECOSUR-SC:ECOAB:27696								3f7766a0-7d78-482e-80e5-ddd585968d8c	bb8979f2-00a2-40a1-9095-232f0173e26d					
ECOSUR-SC:ECOAB:27697	Organism			ECOSUR-SC				ECOAB		27697	ECOSUR-SC:ECOAB:27697								f4980506-4d98-4881-9c48-3da96a1e4f9d	7775f893-bdb1-44f8-a3a3-a56788dc7dfe					
ECOSUR-SC:ECOAB:27698	Organism			ECOSUR-SC				ECOAB		27698	ECOSUR-SC:ECOAB:27698								d9e838d9-db1a-4ede-8212-b88fb08ec108	e5b0ad9f-ec7c-467a-b857-36421d32cdbb					
ECOSUR-SC:ECOAB:27699	Organism			ECOSUR-SC				ECOAB		27699	ECOSUR-SC:ECOAB:27699								8a73792f-34fa-4c1b-b790-f39633dec46a	a8d5ee1c-8458-4cdd-8e82-a0a90fb49514					
ECOSUR-SC:ECOAB:27700	Organism			ECOSUR-SC				ECOAB		27700	ECOSUR-SC:ECOAB:27700								b54db6b5-dd78-44ad-912f-1da2926d7ec9	f6324f0d-95f7-446a-8e36-164bd131b6cf					
ECOSUR-SC:ECOAB:27701	Organism			ECOSUR-SC				ECOAB		27701	ECOSUR-SC:ECOAB:27701								fa5cafe8-4ead-471a-85f1-4542be59b529	8ea0353f-0350-457b-8a3b-8bc3c8cd2276					
ECOSUR-SC:ECOAB:27702	Organism			ECOSUR-SC				ECOAB		27702	ECOSUR-SC:ECOAB:27702								5a6dfad5-3cc8-40ae-9365-974aa9d2a238	825923aa-2782-4d84-8f92-97b530f65250					
ECOSUR-SC:ECOAB:27703	Organism			ECOSUR-SC				ECOAB		27703	ECOSUR-SC:ECOAB:27703								29f4d4d6-5a66-4cc5-881a-9e3205a4b764	4e8515cf-e61f-4056-94a9-703cba97af86					
ECOSUR-SC:ECOAB:27704	Organism			ECOSUR-SC				ECOAB		27704	ECOSUR-SC:ECOAB:27704								3e4e003c-338c-4576-a32c-9f4879594f69	634f4c53-724e-4b6c-b69c-b0676c47313c					
ECOSUR-SC:ECOAB:27705	Organism			ECOSUR-SC				ECOAB		27705	ECOSUR-SC:ECOAB:27705								e169a6b6-6e87-4466-b383-54db0b2b0fc4	b97bc4f0-6696-4944-83c4-1cec799a0caa					
ECOSUR-SC:ECOAB:27706	Organism			ECOSUR-SC				ECOAB		27706	ECOSUR-SC:ECOAB:27706								b9390389-8689-46fb-8b58-4aab1e1f7629	4f30ea45-0b1b-4507-a997-bab2ca79f42b					
ECOSUR-SC:ECOAB:27707	Organism			ECOSUR-SC				ECOAB		27707	ECOSUR-SC:ECOAB:27707								0c05a171-5467-46a3-8c66-bfca9d173c4a	e2777979-8cf4-4e4b-ab0d-ea36e28e8adf					
ECOSUR-SC:ECOAB:27708	Organism			ECOSUR-SC				ECOAB		27708	ECOSUR-SC:ECOAB:27708								c07fede4-f959-4c22-8b68-f75b973362eb	f2d9bdbf-4a70-408b-a3ae-d1c1ec252c53					
ECOSUR-SC:ECOAB:27709	Organism			ECOSUR-SC				ECOAB		27709	ECOSUR-SC:ECOAB:27709								37610917-40ea-45c9-a82c-195a0c162e57	4415ef9f-5ab5-48a8-b15d-f3bfeec86149					
ECOSUR-SC:ECOAB:27710	Organism			ECOSUR-SC				ECOAB		27710	ECOSUR-SC:ECOAB:27710								80134ba5-43de-4289-8000-d05f98c151c5	d7522c27-c336-4d24-a2c5-da8eae20af30					
ECOSUR-SC:ECOAB:27711	Organism			ECOSUR-SC				ECOAB		27711	ECOSUR-SC:ECOAB:27711								e07cfbbf-894c-441d-8934-e8011b7d8bf6	415ddc62-25b6-4d8a-b023-8b925d6c0e3e					
ECOSUR-SC:ECOAB:27712	Organism			ECOSUR-SC				ECOAB		27712	ECOSUR-SC:ECOAB:27712								b00ed01d-a8b3-4da2-b155-231df813a36e	03460705-43b8-49ad-8e9e-f582b5070608					
ECOSUR-SC:ECOAB:27713	Organism			ECOSUR-SC				ECOAB		27713	ECOSUR-SC:ECOAB:27713								e436d4db-ccb3-4e04-b278-998603613dcc	cd0e73e2-f03e-4653-afce-c30e27db063b					
ECOSUR-SC:ECOAB:27714	Organism			ECOSUR-SC				ECOAB		27714	ECOSUR-SC:ECOAB:27714								52b2ec85-3f0f-45f2-8e5c-b52579d9a363	28f55c3b-4834-4f37-89dd-1fa0da511710					
ECOSUR-SC:ECOAB:27715	Organism			ECOSUR-SC				ECOAB		27715	ECOSUR-SC:ECOAB:27715								5af2d70e-6ba3-45a1-87f5-70f479fe1e54	3bb2dc0e-b9e3-4315-9e52-4104f914c415					
ECOSUR-SC:ECOAB:27716	Organism			ECOSUR-SC				ECOAB		27716	ECOSUR-SC:ECOAB:27716								be8ef5ff-eff6-47d8-8704-1d24d8592d85	e659eb07-629d-4be4-92c7-3cf8be0fc5af					
ECOSUR-SC:ECOAB:27717	Organism			ECOSUR-SC				ECOAB		27717	ECOSUR-SC:ECOAB:27717								867c3ff6-a9cd-45e4-9aeb-4571c6acb429	f3423022-4161-4f3a-87fd-8570458aca3c					
ECOSUR-SC:ECOAB:27718	Organism			ECOSUR-SC				ECOAB		27718	ECOSUR-SC:ECOAB:27718								2f3b6b79-9ebe-4451-8269-578909ae8a2c	73f6b317-8731-48cd-855c-10489bc5aea8					
ECOSUR-SC:ECOAB:27719	Organism			ECOSUR-SC				ECOAB		27719	ECOSUR-SC:ECOAB:27719								b6bd2d9a-5709-4eb1-ac68-bb58a87d1bb4	ad0229ce-0096-4a3e-a5a7-4c98ad9fdcdb					
ECOSUR-SC:ECOAB:27720	Organism			ECOSUR-SC				ECOAB		27720	ECOSUR-SC:ECOAB:27720								c44971ad-3c48-43ea-9837-4f49180a6afc	931e4132-1f66-4346-8edc-45b4cb45fc0f					
ECOSUR-SC:ECOAB:27722	Organism			ECOSUR-SC				ECOAB		27722	ECOSUR-SC:ECOAB:27722								8844d147-02c8-4c3b-9bf2-d022c5f5a2ad	a5a6b04f-30a7-47ee-b558-f83256ab0321					
ECOSUR-SC:ECOAB:27724	Organism			ECOSUR-SC				ECOAB		27724	ECOSUR-SC:ECOAB:27724								43851613-e6df-4339-b999-c3f8717aeb81	9bd22319-cd1d-45a2-9f75-0264de1d3e35					
ECOSUR-SC:ECOAB:27725	Organism			ECOSUR-SC				ECOAB		27725	ECOSUR-SC:ECOAB:27725								c97c120d-d87c-44e7-8998-9dfdac9d258e	0ea73173-fcfe-4e29-b01f-6c2c00f32fab					
ECOSUR-SC:ECOAB:27727	Organism			ECOSUR-SC				ECOAB		27727	ECOSUR-SC:ECOAB:27727								a9f0458e-8047-4ca6-aab8-133ea97805b5	698c368e-d812-4939-8350-002aa99df345					
ECOSUR-SC:ECOAB:27729	Organism			ECOSUR-SC				ECOAB		27729	ECOSUR-SC:ECOAB:27729								7fb3a5cb-5afd-4ed6-9930-afcf245a8dbf	c6521462-2a10-409c-a4dc-d782d42bb1e5					
ECOSUR-SC:ECOAB:27730	Organism			ECOSUR-SC				ECOAB		27730	ECOSUR-SC:ECOAB:27730								be60fd04-bbd6-4c57-be47-376b4bdbccf1	880e6617-ae39-482a-81ac-bca98e5029f4					
ECOSUR-SC:ECOAB:27741	Organism			ECOSUR-SC				ECOAB		27741	ECOSUR-SC:ECOAB:27741								9defa8be-ceaa-44a5-8c83-d0f3a69048f3	c9e472ba-56cd-4f4f-95e5-e533e8bb63d5					
ECOSUR-SC:ECOAB:27778	Organism			ECOSUR-SC				ECOAB		27778	ECOSUR-SC:ECOAB:27778								d2823183-d3b1-4c59-9d69-276b1f13de20	93e02282-2b04-40fd-8fb6-a78f3d4e45c4					
ECOSUR-SC:ECOAB:27779	Organism			ECOSUR-SC				ECOAB		27779	ECOSUR-SC:ECOAB:27779								37aae5f5-5fba-4e5a-88dc-2578ca90f7ea	d0595b22-547d-41c4-98d5-44bf0586cf9d					
ECOSUR-SC:ECOAB:27780	Organism			ECOSUR-SC				ECOAB		27780	ECOSUR-SC:ECOAB:27780								5fc81a51-4060-4676-b912-ec40748ab11e	3cbb533b-57e0-4c53-be49-c08ca122aaf4					
ECOSUR-SC:ECOAB:27781	Organism			ECOSUR-SC				ECOAB		27781	ECOSUR-SC:ECOAB:27781								096eb9f3-d38f-4c5b-aeef-c200a6a4702c	a293071d-75ec-4f96-b0f3-5cba1fc642e2					
ECOSUR-SC:ECOAB:27782	Organism			ECOSUR-SC				ECOAB		27782	ECOSUR-SC:ECOAB:27782								1b8e2611-6143-48b3-b33d-8b1ae43c5fd9	556157e0-ebdc-4331-9a0c-6748337b43ca					
ECOSUR-SC:ECOAB:27783	Organism			ECOSUR-SC				ECOAB		27783	ECOSUR-SC:ECOAB:27783								3af6a84a-e92e-4c8c-9237-ec1d6e215ae8	8c86cca3-69be-4f98-8da7-236cc8ad4962					
ECOSUR-SC:ECOAB:27784	Organism			ECOSUR-SC				ECOAB		27784	ECOSUR-SC:ECOAB:27784								e35070d0-04d2-4986-94e6-2c7b49f7559e	fe20d423-78c2-46b5-a432-2cdf1cc7b064					
ECOSUR-SC:ECOAB:27785	Organism			ECOSUR-SC				ECOAB		27785	ECOSUR-SC:ECOAB:27785								4fbca0f9-24a7-4b0f-8425-8771ed3fcf72	703cca0b-68a3-4477-8371-c1df8d5fa574					
ECOSUR-SC:ECOAB:27786	Organism			ECOSUR-SC				ECOAB		27786	ECOSUR-SC:ECOAB:27786								f5759572-9e0e-455e-90f9-ddcbf1fed11b	b906167a-6bf9-4539-b824-ef7b12e68397					
ECOSUR-SC:ECOAB:27787	Organism			ECOSUR-SC				ECOAB		27787	ECOSUR-SC:ECOAB:27787								98bdeb89-297e-4432-a2bf-279f9b216391	01071c52-3fa8-470e-815d-4416aa685e7c					
ECOSUR-SC:ECOAB:27788	Organism			ECOSUR-SC				ECOAB		27788	ECOSUR-SC:ECOAB:27788								53422bb6-d69a-402e-a079-4787e5149ba6	d92cea5b-a4ad-406a-b82a-04e1f5561e64					
ECOSUR-SC:ECOAB:27789	Organism			ECOSUR-SC				ECOAB		27789	ECOSUR-SC:ECOAB:27789								de332bc7-89b0-4113-a6aa-4353f87cd5c0	b5a65f25-d521-4ba7-917e-c6695b1965f1					
ECOSUR-SC:ECOAB:27801	Organism			ECOSUR-SC				ECOAB		27801	ECOSUR-SC:ECOAB:27801								d7d492c5-44c1-4091-aaed-b0f2e8fc1147	6a5346ee-18d6-425d-9424-56cdd3fa07c7					
ECOSUR-SC:ECOAB:27802	Organism			ECOSUR-SC				ECOAB		27802	ECOSUR-SC:ECOAB:27802								55ad477c-9a4e-4b9e-8000-cfa1b37fae79	42ba0bf8-4729-4bc2-862a-453d6171924e					
ECOSUR-SC:ECOAB:27803	Organism			ECOSUR-SC				ECOAB		27803	ECOSUR-SC:ECOAB:27803								a0e35f0a-4276-447e-9341-4d6afd923413	133eb152-a72f-4584-83af-f96fb1d46274					
ECOSUR-SC:ECOAB:27804	Organism			ECOSUR-SC				ECOAB		27804	ECOSUR-SC:ECOAB:27804								da65bc93-2fbe-4f23-889a-f7470320b391	3b0db8c5-af3b-4f2f-8c8e-f4eabf2a25e2					
ECOSUR-SC:ECOAB:27805	Organism			ECOSUR-SC				ECOAB		27805	ECOSUR-SC:ECOAB:27805								b596d947-ca41-405c-92c2-a0d0a690d6ee	6e2d3a6e-4e6a-4a13-8387-256c4a80880d					
ECOSUR-SC:ECOAB:27806	Organism			ECOSUR-SC				ECOAB		27806	ECOSUR-SC:ECOAB:27806								1878ad6f-13d1-4715-a669-2ecd2a53a30b	511364c2-03e3-4d64-9333-ed37872d5742					
ECOSUR-SC:ECOAB:27807	Organism			ECOSUR-SC				ECOAB		27807	ECOSUR-SC:ECOAB:27807								2b655dc8-a846-41c7-a8ee-72b5e983b5fa	8e3867a3-d25c-4a95-9f29-5128df577a45					
ECOSUR-SC:ECOAB:27808	Organism			ECOSUR-SC				ECOAB		27808	ECOSUR-SC:ECOAB:27808								7e4ffe90-32d2-4903-bd32-2f61e35533e2	def8a6d7-2227-48e8-9f73-efb06487ed3b					
ECOSUR-SC:ECOAB:27809	Organism			ECOSUR-SC				ECOAB		27809	ECOSUR-SC:ECOAB:27809								46a2a7b2-fd8a-4cc6-bed0-dfbb9bdfda96	53081e53-fd51-4a76-830a-4a4ad0bfadbc					
ECOSUR-SC:ECOAB:27810	Organism			ECOSUR-SC				ECOAB		27810	ECOSUR-SC:ECOAB:27810								927339ae-17e9-491e-9eaf-8bcc1c61982e	4e267c5f-7f92-426b-a56e-fa52509771ec					
ECOSUR-SC:ECOAB:27811	Organism			ECOSUR-SC				ECOAB		27811	ECOSUR-SC:ECOAB:27811								ed51abb1-a67d-4b65-8a8a-292255b05c5c	a1beb0b9-e547-4d9c-aeac-11107ac0c6c7					
ECOSUR-SC:ECOAB:27812	Organism			ECOSUR-SC				ECOAB		27812	ECOSUR-SC:ECOAB:27812								5ac03ca7-c7cc-4ec5-8f64-ca16c8f31bef	81dbb4d6-069e-49ef-944f-447d1349419e					
ECOSUR-SC:ECOAB:27813	Organism			ECOSUR-SC				ECOAB		27813	ECOSUR-SC:ECOAB:27813								74dc44fb-de63-49af-9d3c-75feb477f493	b50c68cd-20fe-4dbe-8408-533ba561dfb8					
ECOSUR-SC:ECOAB:27814	Organism			ECOSUR-SC				ECOAB		27814	ECOSUR-SC:ECOAB:27814								8dd6978c-8681-4d94-9b7f-a909417904a8	b31eba46-1944-4ce7-a21f-1ffc3e4715a5					
ECOSUR-SC:ECOAB:27815	Organism			ECOSUR-SC				ECOAB		27815	ECOSUR-SC:ECOAB:27815								e7814efd-684b-482d-9417-07885ffef76d	030e5285-8056-44b7-bd9a-caec579e27f9					
ECOSUR-SC:ECOAB:27816	Organism			ECOSUR-SC				ECOAB		27816	ECOSUR-SC:ECOAB:27816								005c33af-4046-4a4d-9583-bf3cc27ae39e	f5e17100-687c-4173-aa86-1636f9ee95d5					
ECOSUR-SC:ECOAB:27817	Organism			ECOSUR-SC				ECOAB		27817	ECOSUR-SC:ECOAB:27817								a4f5b36d-7995-4726-b05c-4a3bcd7bb115	3d07634f-a831-4be2-b82d-f53388d6f012					
ECOSUR-SC:ECOAB:27819	Organism			ECOSUR-SC				ECOAB		27819	ECOSUR-SC:ECOAB:27819								bd361790-ca84-4115-907b-7571851a945f	3086685f-e75a-4146-83a2-52dad7f68336					
ECOSUR-SC:ECOAB:27820	Organism			ECOSUR-SC				ECOAB		27820	ECOSUR-SC:ECOAB:27820								a86fe2d3-1982-466e-b2b9-a4d026d5b41f	d98a7d7b-2095-4ae6-a716-dd381678d718					
ECOSUR-SC:ECOAB:27821	Organism			ECOSUR-SC				ECOAB		27821	ECOSUR-SC:ECOAB:27821								56128c31-71af-47ca-b24e-2465aa89ada4	bda47f9c-7912-4bcf-9b99-6c4310a7043c					
ECOSUR-SC:ECOAB:27822	Organism			ECOSUR-SC				ECOAB		27822	ECOSUR-SC:ECOAB:27822								a6a088dc-6d9f-448e-8c23-9894bf58ac9c	397732b5-0926-4f75-aa1e-37b6846db16c					
ECOSUR-SC:ECOAB:27823	Organism			ECOSUR-SC				ECOAB		27823	ECOSUR-SC:ECOAB:27823								1a9fe15b-da6a-4cf6-b3f8-2862e9bb0277	3c2eefe5-6f82-44f8-a863-23b62a543b2d					
ECOSUR-SC:ECOAB:27824	Organism			ECOSUR-SC				ECOAB		27824	ECOSUR-SC:ECOAB:27824								05eec79b-ac2d-428c-8bb8-199a0f0322da	91033612-09cb-4a09-b691-10f8805ec08d					
ECOSUR-SC:ECOAB:27825	Organism			ECOSUR-SC				ECOAB		27825	ECOSUR-SC:ECOAB:27825								715831aa-3eb0-4f24-b7f5-9d550454f652	df72318e-aafd-45d8-b03f-b575cb782ba2					
ECOSUR-SC:ECOAB:27826	Organism			ECOSUR-SC				ECOAB		27826	ECOSUR-SC:ECOAB:27826								4c451c51-c630-47cf-bc97-92dbf82bdfd0	3b8c0131-483c-47ab-8f19-2a7814d04280					
ECOSUR-SC:ECOAB:27828	Organism			ECOSUR-SC				ECOAB		27828	ECOSUR-SC:ECOAB:27828								a90906d0-25a8-42dc-9810-5984f59c9e8a	757047fa-a4bd-4eea-805f-6d02fb347414					
ECOSUR-SC:ECOAB:27829	Organism			ECOSUR-SC				ECOAB		27829	ECOSUR-SC:ECOAB:27829								5e047d52-7393-4952-bb18-b0300bd66153	a8a8bcc7-0b9e-4049-8857-0ae7a9f65fd8					
ECOSUR-SC:ECOAB:27830	Organism			ECOSUR-SC				ECOAB		27830	ECOSUR-SC:ECOAB:27830								746d19c4-27fb-49a9-86ef-945f552815e5	c4ad5090-b75f-4b72-9881-5a216f6064d4					
ECOSUR-SC:ECOAB:27831	Organism			ECOSUR-SC				ECOAB		27831	ECOSUR-SC:ECOAB:27831								f598bbea-8aa0-45fe-a28e-eae4136f8aa6	b4d7b16d-c9bb-4435-b4fc-241c49e9b911					
ECOSUR-SC:ECOAB:27850	Organism			ECOSUR-SC				ECOAB		27850	ECOSUR-SC:ECOAB:27850								69a56e79-8f88-4367-bac9-e170f8a23073	0385feb9-04d9-46fb-a692-653f5e7877b3					
ECOSUR-SC:ECOAB:27854	Organism			ECOSUR-SC				ECOAB		27854	ECOSUR-SC:ECOAB:27854								857b045b-6459-4d16-985c-6cf1c07b60d8	edb8e7da-38bf-4aec-87ee-a17cd071c67a					
ECOSUR-SC:ECOAB:27855	Organism			ECOSUR-SC				ECOAB		27855	ECOSUR-SC:ECOAB:27855								211fbce9-5d7c-4b9b-8c14-ed2b511516f7	e281d837-d74c-4ebd-b761-a86b57287aa3					
ECOSUR-SC:ECOAB:27857	Organism			ECOSUR-SC				ECOAB		27857	ECOSUR-SC:ECOAB:27857								adec53c0-8c19-4bb3-af25-3d74ff28b2e7	db5bbe04-cf85-47ea-aa35-40ce989eba5e					
ECOSUR-SC:ECOAB:27858	Organism			ECOSUR-SC				ECOAB		27858	ECOSUR-SC:ECOAB:27858								23c14065-4db3-445e-9400-98a77c98229a	b58b87c1-27f9-4070-9929-9df372f18420					
ECOSUR-SC:ECOAB:27859	Organism			ECOSUR-SC				ECOAB		27859	ECOSUR-SC:ECOAB:27859								614adf4e-447b-42ae-93e5-146c1f00a31b	391576a5-3bf1-449c-99da-e70d0bce3cec					
ECOSUR-SC:ECOAB:27861	Organism			ECOSUR-SC				ECOAB		27861	ECOSUR-SC:ECOAB:27861								12c79661-e33e-4608-9af8-e19d6fd51e8f	f231828b-1291-4876-bd47-2a2012531cc0					
ECOSUR-SC:ECOAB:27882	Organism			ECOSUR-SC				ECOAB		27882	ECOSUR-SC:ECOAB:27882								9b00db81-a146-4288-9466-6066acf2726c	8f7f772b-0036-4980-b6df-acdf60cd088c					
ECOSUR-SC:ECOAB:27883	Organism			ECOSUR-SC				ECOAB		27883	ECOSUR-SC:ECOAB:27883								9962909a-a5b6-4782-a383-e409582dacee	40210f91-b683-4042-8455-600493c869b6					
ECOSUR-SC:ECOAB:27918	Organism			ECOSUR-SC				ECOAB		27918	ECOSUR-SC:ECOAB:27918								c8fbdbd2-124d-471b-924b-1290f25724be	95a744d6-4ec4-49f3-a104-e0811548d535					
ECOSUR-SC:ECOAB:27922	Organism			ECOSUR-SC				ECOAB		27922	ECOSUR-SC:ECOAB:27922								2f237034-9610-44c8-a4c3-22a9e8f83641	233e0279-48d4-4644-82a2-93b39c0bf4c0					
ECOSUR-SC:ECOAB:27924	Organism			ECOSUR-SC				ECOAB		27924	ECOSUR-SC:ECOAB:27924								2affea79-6695-4db5-b201-f2bf9f2d29dc	772c6066-1c8b-4e2e-b7a8-39bc33b2ba51					
ECOSUR-SC:ECOAB:27928	Organism			ECOSUR-SC				ECOAB		27928	ECOSUR-SC:ECOAB:27928								3d5a562d-bcea-46b2-89bc-6e37a4feaa99	3be2059f-6168-49bc-bce9-dd8d37bd86c4					
ECOSUR-SC:ECOAB:27929	Organism			ECOSUR-SC				ECOAB		27929	ECOSUR-SC:ECOAB:27929								b21aa90c-e34d-4bef-96c9-d42d03d4aa00	5cfcd54b-a4dd-4cc2-bee8-fc5713ecf7df					
ECOSUR-SC:ECOAB:27932	Organism			ECOSUR-SC				ECOAB		27932	ECOSUR-SC:ECOAB:27932								710c1c06-365b-44f5-9c77-c7449205d481	a827ec11-75be-4c79-b7bb-cdb719d35b67					
ECOSUR-SC:ECOAB:27935	Organism			ECOSUR-SC				ECOAB		27935	ECOSUR-SC:ECOAB:27935								9204f570-0f44-4322-b14c-0f6e369f7c2d	cc010a92-e49e-4399-a72c-e249c2dfb026					
ECOSUR-SC:ECOAB:27939	Organism			ECOSUR-SC				ECOAB		27939	ECOSUR-SC:ECOAB:27939								77d0ad16-4bf6-4be2-82f1-84fef7681460	807b0cce-0ccd-430b-858c-0305d65f0b3c					
ECOSUR-SC:ECOAB:27940	Organism			ECOSUR-SC				ECOAB		27940	ECOSUR-SC:ECOAB:27940								4a2213b1-2659-4cd5-964d-63a33707ef12	d3696046-54bc-4813-9b08-c1c4a0c68d2e					
ECOSUR-SC:ECOAB:27941	Organism			ECOSUR-SC				ECOAB		27941	ECOSUR-SC:ECOAB:27941								f8c217cb-d7ad-4605-baa9-6b9463f9f647	fcf96464-6dba-45c9-b21b-439ca8236fd8					
ECOSUR-SC:ECOAB:27942	Organism			ECOSUR-SC				ECOAB		27942	ECOSUR-SC:ECOAB:27942								9ae1d393-3a16-4267-93f7-aa6d2831113d	48b3e123-ea7a-422f-8616-5999e28c6857					
ECOSUR-SC:ECOAB:27943	Organism			ECOSUR-SC				ECOAB		27943	ECOSUR-SC:ECOAB:27943								d2a212ca-8e57-468b-bfde-c2c82013b1c0	2e347491-d29e-49a5-984d-e96ca7bcdec2					
ECOSUR-SC:ECOAB:27944	Organism			ECOSUR-SC				ECOAB		27944	ECOSUR-SC:ECOAB:27944								f499ca9b-75c7-4da3-8ed5-12bfd5b3f62e	cd8b2d1d-f2da-46bc-8dab-514ad67f0fa8					
ECOSUR-SC:ECOAB:28003	Organism			ECOSUR-SC				ECOAB		28003	ECOSUR-SC:ECOAB:28003								bd9c86d0-f82f-412b-a6be-6bf3f9b7c35f	c60def23-9fc0-4469-b671-296f7652a012					
ECOSUR-SC:ECOAB:28171	Organism			ECOSUR-SC				ECOAB		28171	ECOSUR-SC:ECOAB:28171								106b3904-0602-48bb-ae96-3d2c60fa62ba	e0d15e71-00c2-4cea-9bdd-976c9a090a64					
ECOSUR-SC:ECOAB:28173	Organism			ECOSUR-SC				ECOAB		28173	ECOSUR-SC:ECOAB:28173								4b60a52d-d3e4-4386-907d-0d11d2676196	0dfbc827-fcf9-4bb0-b907-9c4bfde96159					
ECOSUR-SC:ECOAB:28174	Organism			ECOSUR-SC				ECOAB		28174	ECOSUR-SC:ECOAB:28174								ecf20f5a-0679-4513-b9bb-a386b88fd4cb	a6132d0c-dcae-4324-98b1-e559897ed4ea					
ECOSUR-SC:ECOAB:28175	Organism			ECOSUR-SC				ECOAB		28175	ECOSUR-SC:ECOAB:28175								cfc73a58-f078-4625-98f9-f51fa91feff6	e0e0a459-df97-4fed-9dfa-643a756fa7f2					
ECOSUR-SC:ECOAB:28176	Organism			ECOSUR-SC				ECOAB		28176	ECOSUR-SC:ECOAB:28176								d62c6d62-7edb-41c0-afc3-d29538be529d	00259f3d-bf1c-447b-99eb-97202b51c438					
ECOSUR-SC:ECOAB:28177	Organism			ECOSUR-SC				ECOAB		28177	ECOSUR-SC:ECOAB:28177								f66a2a5a-6cfb-481e-bd9e-d0217bf85a88	cdf236f8-6edb-489c-a4ba-18b7cfe313af					
ECOSUR-SC:ECOAB:28184	Organism			ECOSUR-SC				ECOAB		28184	ECOSUR-SC:ECOAB:28184								6da5d6c8-8354-489d-be8c-39d99b380924	d7bb5191-8d2e-481d-9ec4-10aea103ed2d					
ECOSUR-SC:ECOAB:28190	Organism			ECOSUR-SC				ECOAB		28190	ECOSUR-SC:ECOAB:28190								b7336d05-0d76-4d3d-9a38-72d9aa92e422	be54eb27-1890-4acc-8646-49ff79ae159c					
ECOSUR-SC:ECOAB:28192	Organism			ECOSUR-SC				ECOAB		28192	ECOSUR-SC:ECOAB:28192								ca9b8ba0-50e7-4a41-a6f4-f8fbf15136e1	6614329e-c8a5-462c-9b2e-da3ce0d0a4ed					
