material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	gathering_event_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
4e00b0564007df273c855ad86f94b5cc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1434-COL-27			Germoplasma en conservación						300e681f-271b-4288-b239-8a93e57f1e3f					
4e021c5076af5831d8b7181e392b3680	Organism			ECOSUR				CH		2002-0026-2			Germoplasma en conservación						ae837a8b-b0df-4647-8ae3-f713f5798d6e					
4e02db8ca347fb46af62925c1bacffa5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2495-HGO-34			Germoplasma en conservación						78463dc3-bd0c-416e-b5fd-1568665076b9					
4e06d8e44e64597a82af413d16404854	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1675-DGO-215		ALJ 12	Germoplasma en conservación						3ea4f83f-3fdf-441b-a818-a85a7c1a7f97					
4f464343a5fea0fa56dae4194cc7887c	Organism			ECOSUR				CH		2002-0596-1			Germoplasma en conservación						2ed9f046-6a88-4f95-9c0f-cbe0d14789ea					
4e087dc2f22a81eed9be0a7231bcf43b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10664-HGO-244			Germoplasma en conservación						bc2607e3-9d11-4ade-95c7-144e5e65b5ad					
4e08c951663463b93bcd07107312283b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7888-TLAX-313		ARR 70	Germoplasma en conservación						c9da6a43-213d-4f61-a28b-bceb7d3c3266					
4e16bb268fbae532e82376f469e37141	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5128-NL-48			Germoplasma en conservación						22584f10-055b-4d88-b675-c08125044458					
4e1be3136cd723866a238545940db4b1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4634-MOR-54			Germoplasma en conservación						b44e18c5-b8ec-4b40-8483-189fa5b89924					
4e20c7b7ad7fa6b253674f1e986ab097	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		690-CHIS-455		ROP 232	Germoplasma en conservación						e83d58d3-0742-496a-8e8e-4185a3e56be4					
4e26b128e255006d3a62ba72a5dadcb3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		405-CHIS-173		EHX 1405	Germoplasma en conservación						a7470fd4-9aee-4335-a9a1-0540e033f3c1					
4e27a3defd1b6924983d68a2b105df3b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7303-SON-72		EHX 14969	Germoplasma en conservación						84f3b6ae-95d3-4c2f-a636-3863df6192a8					
4e32df2d8749b5ec1ed0ef77c21941b2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		828-CHIS-593		ROP 408	Germoplasma en conservación						95942b12-8e63-4f01-b86e-729f9cd6e42c					
4e34e49422e630ac4fe2700154ab84a5	Organism			CINVESTAV-IPN				UCG-CINVESTAV		1713			Germoplasma en conservación						668ccd38-2cdc-4e50-9935-67e791ac1670					
4e3ca520af89d57d611c7e987317990a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1568-DGO-108		EHX 14875	Germoplasma en conservación						53776525-dca5-4a31-91cd-427d619608b2					
4e3eb7ec6756c887a92babed558c24ba	Organism			ECOSUR				CH		2002-1457-1			Germoplasma en conservación						fcf04330-4ed2-458b-8c12-2fb3bcd44611					
4e47b20a0eff11a6914ec123bc7e6e74	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3574-MEX-174			Germoplasma en conservación						c16dd706-9546-45f1-9516-f08999b86b17					
4e502b216303bca32f3de7a11c21efed	Organism			ECOSUR				CH		2000-0029-2			Germoplasma en conservación						b2e7f18a-1ff0-45ee-982c-0c393c103929					
4e5090dcb4fc2dd6694de96f0ca4f4e0	Organism			CIRPAS-INIFAP				BAGENO		11933-OAX-1762			Germoplasma en conservación						09c17356-9f6a-46da-84dc-53ddca643920					
4e51e8832f946908e9ae1b5780802fb2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3865-MEX-464		ARR 6	Germoplasma en conservación						fc273fdd-f6e8-444b-8004-5a10f7fed844					
4e525290795e44c1542c622cc840b42a	Organism			ECOSUR				CH		2002-0503-1			Germoplasma en conservación						876cb9bb-6546-4baa-87c7-81c0c75cd1c5					
4e5476a9c9c1121f6834a3fa59f4e099	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1090-CHIH-155		EHX 15161	Germoplasma en conservación						be68c973-79b0-4e79-8a59-ab9057d9275b					
4e59ab30325ae96eef91d5ddcca99e85	Organism			ECOSUR				CH		2002-0505-1			Germoplasma en conservación						3f4b1f16-3d6a-4446-99c5-9e2df5394b03					
4e5a011af2e309597857fc51ffc972e0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9781-GTO-453		BMDH 83	Germoplasma en conservación						d564b5ed-fdd3-4245-aa59-a7a9aed5e254					
4e5a34fc144c6c7eab9aa256941e958d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10003-C-11-78		C-11-78	Germoplasma en conservación						e87305dc-be33-49df-8c11-4fe35b746df0					
4e629aeb08adcfebb419eb5bcae9ca49	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1164-CHIH-229		EHX 15261	Germoplasma en conservación						6e4e853f-87a6-4749-aabd-cfb5d9d73811					
4e65c64259b7794fd6bae10b221e9bf3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5576-OAX-372		EHX 15765	Germoplasma en conservación						965ecbdd-275e-4439-b82f-a080c7496187					
4e6815e054a921ad374f1f188a3590ca	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9620-JAL-708		LOS 25	Germoplasma en conservación						7dfcd413-150b-47be-bff2-22df7282dbbd					
4e6d03b62edc6a2662e66824bf820937	Organism			ECOSUR				CH		2002-1296-1			Germoplasma en conservación						2e4bb542-cfb0-4a93-8109-f89c9ffe0be2					
4e706e99c870fee6d15c01e087fac6ff	Organism			ECOSUR				CH		2002-1641-1			Germoplasma en conservación						d7d0168c-3573-43f4-8fad-453dac5152ac					
4e73eb38237da25aaed906f25ee20fcb	Organism			ECOSUR				CH		2002-0276-3			Germoplasma en conservación						87fe7d93-718e-4982-bc2e-d64061036be2					
4e78f197957ab9966748fb83ee59387e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11165-OAX-994			Germoplasma en conservación						9e947517-ac5c-4017-9f5d-ac284044e071					
4e7e0f395f962013fe03ea1e621a7e72	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5730-OAX-526		ROP & ARF 7	Germoplasma en conservación						d364e82a-d0cb-414b-9bfa-e0ff17a97ede					
4e86cad2fb905f3dcc9a3adf1e7cc2da	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1646-DGO-186		EHX 15354	Germoplasma en conservación						5697ab41-5402-4747-bd74-1cfc66f71d3e					
4e87cfc494b82e33ed8ca666cc3038fa	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9632-JAL-720		LOS 37	Germoplasma en conservación						146466ff-e828-423b-81a1-bd9728f3d67d					
8c8dfbf3dd4d3c8b31f912464e04e889	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7301-SON-70		IIA 545	Germoplasma en conservación						60b12f75-293d-49b2-8653-7a5e13bac0a7					
4e89c20e0f31588c6953e4f9559206c3	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11305-OAX-1134			Germoplasma en conservación						0621af7d-5311-420a-b993-90b687a35925					
4e8bc732a7202c18308a20041e5c8bfd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5520-OAX-316		EHX 15798	Germoplasma en conservación						821e408f-ba57-476f-bac1-4714530503cb					
4e9241901c23e989a0516eb669d7213f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9417-TLAX-360		AMA & SSC 28	Germoplasma en conservación						ad061e35-285d-414d-ba8d-4884f0a36bee					
4ea38c337996071c1a2f517abbb0456e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4435-MICH-305			Germoplasma en conservación						22856b2e-4d24-481e-a575-ae1e8f37ec92					
4eb2e26faa86af1a05035e87181726e2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3784-MEX-384		FOH 8	Germoplasma en conservación						7c977a37-cce1-4b24-a40d-2699a34be6c8					
4eb51233bc7a27d1397534a15133e998	Organism			ECOSUR				CH		2000-0040-1			Germoplasma en conservación						d2e8b0e0-21b4-4fa0-9e97-57e406cc4e57					
4eba69192415be72ff02be1b8347420e	Organism			ECOSUR				CH		2002-0085-8			Germoplasma en conservación						c0bc6b60-b442-47b1-8b02-b67894537983					
4ebe323c0dba0f4663fcc87c6c318abe	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8836-ZAC-89			Germoplasma en conservación						de7a804e-4c11-4ed0-b738-0b3fb66a362f					
4ec4c89a9e413a84ab81a4cff79c3d2c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1855-GTO-124			Germoplasma en conservación						0e4c19e1-f877-478e-a5d0-e795b6270759					
4ece1ee83fa77bf52a525c31876908f2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10823-HGO-403			Germoplasma en conservación						98b69534-c51b-41cb-96af-17bb947c527e					
4ed23aab74c4f85c5169b9dbb59de487	Organism			ECOSUR				CH		2002-1442-1			Germoplasma en conservación						7355d0d2-d28a-4840-856d-ba57ef2197e7					
4ed9e62b3b8d2aa26c0ef9ea6eca4ef4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6139-PUE-379		PP 50	Germoplasma en conservación						95d9d88a-d4f9-4b0a-8d7f-1004b0bded00					
4edfd508135e27d1303e12e7fe0f33ba	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7882-TLAX-307		ARR 64	Germoplasma en conservación						3c91f5d8-9850-4c0e-9d41-1e4829f1c8a7					
4ee31d8187ed3c3c9eea9220ce532b39	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9669-COL-45		JLRA 16	Germoplasma en conservación						d5d148dc-d8c8-41de-97cd-a14cef471c46					
4eee0516cb6b92e1285d8e69fc7b79d5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1988-GTO-257			Germoplasma en conservación						92651203-647e-4880-8975-6b6e4479e9f5					
4ef2901b1ece474fe88400309d89268c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6843-QROO-127		HML 132	Germoplasma en conservación						5b2e9b5a-a6f8-46f4-a12d-fccddb1dfb52					
4ef7d20dd7db413e91fc1ec4da6c01ac	Organism			ECOSUR				CH		2002-0316-1			Germoplasma en conservación						be0b96db-9291-407b-a76b-47c53651e6a5					
4efe9f401feddcd976f87f3cc221c3ee	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6765-QROO-49		HML 52	Germoplasma en conservación						56c2e301-ca5a-4f6d-b8cc-a6419c8156e2					
4f0227e7ab766b925163d7d4929a0f23	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11461-OAX-1290			Germoplasma en conservación						45232698-6189-487d-8bf2-81b2cff629ab					
4f031eacb9ae098b103d20675b83894a	Organism			ECOSUR				CH		2002-1057-1			Germoplasma en conservación						6dfbd5ca-0097-438c-9b9c-1975897bf634					
4f059cfcb68dd42c38f3dbb4a7f4eee0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4872-NAY-128		IIA 749	Germoplasma en conservación						bc3f8974-4e7a-4ea4-8227-4bd7ffc400ee					
4f0ab47c1763d1602ea364e353284194	Organism			IMAREFI-CUCBA-UDG				IMAREFI		10639-MICH-568		JACV 05083	Germoplasma en conservación						0ddb15a9-4988-46f5-9390-0f48affdf154					
4f1d0bf177b9b70a2f3b9ac03982a6c5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3577-MEX-177			Germoplasma en conservación						b378025f-6338-4df6-a9e0-e39f79c56a45					
4f26a3e8edf53afe50c5a0b23ba9eaf1	Organism			ECOSUR				CH		2002-1748-1			Germoplasma en conservación						acd4e799-8f90-4b8d-b550-2b2a1bfe3f32					
4f2b661688794bdf15b1f4941f438b64	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1954-GTO-223		JRPA 24	Germoplasma en conservación						333d6835-cf37-4d67-b538-8ca170f4c7d7					
4f2bef913ed5e78a5f25084cc2ec36eb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7620-TLAX-45		IIA 1034	Germoplasma en conservación						6368de28-23b1-4258-aee9-417ec2039b14					
4f2e5eca831c164fd90f71d2f77542dd	Organism			ECOSUR				CH		2002-0366-1			Germoplasma en conservación						38614b63-45ec-4bd0-b4eb-98c3d861c779					
4f4569cabf14c24ac7e5bbd5c22e9afb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3977-MEX-576		RAS 20	Germoplasma en conservación						e2a116eb-b7ff-4681-bdb0-e112466dbc3b					
4f483bcdb3c7bfe437cc23193daa0680	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5909-PUE-138		EHX 4226	Germoplasma en conservación						718f1392-7a35-451a-9913-a5edc6aedeeb					
4f4aa8d2523ee1b195e4e06ecb6c6341	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2547-HGO-86		ARR 48	Germoplasma en conservación						39e68996-4034-4b2c-bc03-56239c4331ec					
4f4c40bdea4abde375738aceba1be4d3	Organism			ECOSUR				CH		2002-0403-1			Germoplasma en conservación						425b2b25-da4d-4aa1-9c32-2e88d1b3547e					
4f4e8fb54da01c01f038744c61089db0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10917-OAX-746		FJ 77	Germoplasma en conservación						e0deeecc-5242-45dd-bbf3-8ae6a2931ad4					
4f51ca716e2a591c9f14bd5db145ceff	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8275-VER-366			Germoplasma en conservación						6e11cfc1-6b6d-4e24-b98a-cdb06f6a8ddd					
4f5e82c81ecf99b118bdf2d403a7f265	Organism			ECOSUR				CH		2000-0112-1			Germoplasma en conservación						bccbf053-a4d5-46ba-995f-482827993f89					
4f6ff169bf36659cd6f43eafb7570311	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6132-PUE-372		PP 43	Germoplasma en conservación						692ecc92-1a70-4eac-8eaa-8e71f06da3de					
4f725983369c981b0e71cfeeabd0d29d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5841-PUE-74			Germoplasma en conservación						d06e0f4d-9f83-492c-863c-87c6a5554218					
4f75ae7793afe960c2444f9740e62cfa	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5390-OAX-188			Germoplasma en conservación						e55b05a1-af9e-4a54-bd45-05a70b804242					
4f78242b5991856baecfafd54763cecb	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8118-VER-209		JJR 69	Germoplasma en conservación						bcbef1a2-afcd-43f8-afdf-1bedb071a80d					
4f793040ae24f6994585df94204d6f3b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11407-OAX-1236			Germoplasma en conservación						187cb887-4095-4e5c-9c25-82d3c75ce498					
4f7e877084d89fbe6cbd1ffae9ccda92	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6051-PUE-292		IIA 705	Germoplasma en conservación						f324fc86-998c-4ebc-985c-39f46dcd6db9					
4f7f05001a9661159dec2d1dceaa5305	Organism			ECOSUR				CH		2002-0887-1			Germoplasma en conservación						4df06913-ff1f-4a6c-9762-f80e84d7e767					
4f8463aed99586f45e2360f37520a56e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11274-OAX-1103			Germoplasma en conservación						a2eae663-5f0d-4716-85bf-ed04adc7b247					
4f866308d53343e06d11d936b1087617	Organism			ECOSUR				CH		2000-0225-1			Germoplasma en conservación						180340f0-fdd5-42a8-8d8b-3458ede76650					
4f87ad6832ea2ef0f917e0951726a5fd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		195-CAMP-98		EHX 4186	Germoplasma en conservación						422ab27f-f558-4302-8a11-cf7ddfd45db1					
4f880e5e60ae754baaaf0f7f59ecb36a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10790-HGO-370			Germoplasma en conservación						2209a415-fa0d-486e-8e03-87a30d3ec2d9					
4f8886132fe6b9eedd9bc9a09c3343e7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8534-YUC-38		EHX 3909	Germoplasma en conservación						09800648-9432-4af4-ac38-6ce0768b86e5					
4f891be843469482137f103d4d689a79	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10504-CHIH-495			Germoplasma en conservación						bb924714-a4de-4273-b4b3-9e0ebe445e40					
4f8b31af193849e6742cef161730b838	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1228-CHIH-293		EHX 16176	Germoplasma en conservación						f035bbb2-c067-463e-bfca-585a0d349fe3					
4f8d0c5b8003fa567f2dbcc30d8d2c3a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6490-PUE-730			Germoplasma en conservación						f01ae285-afe8-40cf-b260-e7c19f2e0f9c					
4f9183e29fd1566187ae84de7c90c70f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9004-ZAC-257			Germoplasma en conservación						30484847-7b8f-4552-b1bc-e9997e52b88c					
4f9662b91fc88e48176ef3a15eb5ca0e	Organism			ECOSUR				CH		2002-0143-1			Germoplasma en conservación						3179eb62-5332-4b8a-8c08-fc7b97dd1cdd					
4f96a9188884e28b84e844c2bcf080bf	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6911-SLP-59			Germoplasma en conservación						47289987-86c1-4678-9584-8c9adca9dc82					
4f97c71903da9139b11514ece5650d69	Organism			ECOSUR				CH		2002-0023-1			Germoplasma en conservación						951fd5cd-5cff-43bd-906b-7aa83ea6a12d					
4fa0eee60d4a46dad083a5b5f3b81e70	Organism			ECOSUR				CH		2002-0943-1			Germoplasma en conservación						82b15ee4-d47e-431b-8055-e7ad6848d3be					
4fa4a2e053391d31677d9562c201b5fd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1130-CHIH-195		EHX 15210	Germoplasma en conservación						a3c983fc-129a-40d6-9738-75c13e445f90					
4fa988997eb6998a503d2038447228e5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		879-CHIS-644		ROP 514	Germoplasma en conservación						83bc7d4d-79f3-4b83-83bb-6b45aaceae27					
4faa7106e3af20c10ba1491190a35349	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6161-PUE-401		PP 72	Germoplasma en conservación						72671909-eb6c-46d7-a793-fd6a5049b43e					
4faaf65c502e0de1bd90b0c6ecd218ed	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2548-HGO-87		ARR 49	Germoplasma en conservación						0730fcb2-80b4-4c50-8009-b6271d8622f6					
4fad34e37d5ebf6f03f534072a121ca5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2882-JAL-176		EHX 4384	Germoplasma en conservación						3b74391e-7ba2-4ae2-bb12-1834b4d1d428					
4fad9b61553cd9f9c3e7738ff3377158	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10051-JSG-LOS-101		JSG & LOS 101	Germoplasma en conservación						542ed554-adb4-469d-ad73-4624032be497					
4fb23e2cf016fefe8be4fa66af575785	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5027-NAY-283			Germoplasma en conservación						aaeece30-0c5b-4458-b9af-79f2b43d559b					
4fb2c86c513fbecd5c5925879a232863	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2537-HGO-76		PP 126	Germoplasma en conservación						72518a3c-25e0-4556-9e6e-420e74644de8					
4fb48fe8d76735a36c08a3abd8bc42bd	Organism			ECOSUR				CH		2000-0392-1			Germoplasma en conservación						7ef765a4-8640-4235-8d70-c9d6693116da					
4fb5ce4156719701735d4205d83e9fca	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6500-PUE-742		MFB & ARR 13	Germoplasma en conservación						b87827bb-3757-4944-95aa-639e06091b82					
4fb600f0cbe2a7a76932c36c184bb274	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10208-JSG-RMM-LCL-480		JSG, RMM, LCL 480	Germoplasma en conservación						ef9cdf5e-2a61-4e24-8dea-0baf61c8979c					
4fb70ddc59d6e7b0e64a7cb5219a0126	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9692-COL-68		JLRA 39	Germoplasma en conservación						e19a30f8-f6a0-486f-a2aa-fb0825932876					
4fb729d6b1d1a683f8ad9268f808eb49	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6017-PUE-246			Germoplasma en conservación						d5625372-188d-4c9c-9a8f-cb24fbfb927b					
4fc9cd57c56ed82e137faf479248aa17	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		178-CAMP-81		EHX 4169	Germoplasma en conservación						29f198ed-2632-4297-8133-ac4dac5ab215					
4fca3130848078470527220a58991c8c	Organism			ECOSUR				CH		2002-0752-1			Germoplasma en conservación						3fe0a931-f0a7-4c8c-9434-c1b4f3cb773e					
4fcd9239d85ad3b0ce3728713c87a91c	Organism			ECOSUR				CH		2002-1609-1			Germoplasma en conservación						357c4173-9170-4cfc-99ca-c6c3dc8b14dd					
4fd105e2b9effeaf883bb930ce0d1b4e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		907-CHIS-672		ROP 572	Germoplasma en conservación						43f0eb6d-1dd6-414f-86cf-84e4e44ec9f4					
4fd438f0e63e5466c24b6e002788a388	Organism			ECOSUR				CH		2002-0164-1			Germoplasma en conservación						280d9bde-c5a8-416f-847f-fb81a034c12e					
4fddb3ea56ddcf6f9bbfe44b055f29de	Organism			ECOSUR				CH		2002-1167-1			Germoplasma en conservación						31865493-a6e3-41f4-b72b-3efd7201ecb5					
4fe0329c9b9ad4e68dc406979081462f	Organism			ECOSUR				CH		2002-1069-1			Germoplasma en conservación						c2efc60b-8874-4198-9fd5-8258e225e6e1					
4fe0f7e332b4e2e2805dbbb5a25a19cd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6143-PUE-383		PP 54	Germoplasma en conservación						0b30b4d0-d176-45cd-a56c-fc55c89f3d0a					
4fe12c6c1f65e148031160810229d25e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5625-OAX-421		PRONDA 126	Germoplasma en conservación						b7d54085-aab1-483a-979b-642f650c3055					
4fe2a6d78498f8732eb61536ed16c456	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		41-AGS-41			Germoplasma en conservación						b8bb74b5-a8ea-4ec1-b519-f4e04db30ebc					
4fe5ebe88f5dfa5af4ac107b2e093980	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4453-MICH-323		EHX 15557	Germoplasma en conservación						a83d74b8-9a13-4d25-a90e-3aa44ccd1877					
4fe7db9d3d7162182fe5e92493848766	Organism			ECOSUR				CH		2000-0366-1			Germoplasma en conservación						87d08f3a-9b63-4745-9da7-b6b875521a22					
4fe8f3159b8b40253d69ed3c70418143	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7020-SLP-168		IIA 484	Germoplasma en conservación						f0f129d6-2fc5-4069-b15b-4b4551d9991a					
4fea4ab4d7121fe091ad3cd972b81555	Organism			ECOSUR				CH		2002-0120-1			Germoplasma en conservación						9581e975-f6cb-4b19-a1cb-6c6fe7b4ef2c					
4feac9709fdce6d6a431c944295eb570	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1022-CHIH-87		AME 43	Germoplasma en conservación						e0a2af7b-45e2-46a0-adec-a02d714a3280					
8c929673e2f1303c817f064f6c0a4d3f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		118-CAMP-43C			Germoplasma en conservación						0dde552b-c722-4990-b434-888ac77d266e					
4ff09a72d3e20e2545be3d590284b3db	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5659-OAX-455		PRONDA 181	Germoplasma en conservación						c9e48dc2-6d87-49ab-b32d-7fe9b9c22750					
4ff3e1263ce68d3cff6dd066263cdf7d	Organism			ECOSUR				CH		2002-1187-1			Germoplasma en conservación						01212afb-80e6-4cb3-881a-d8d62ee132a9					
4ff550f07700747ccc18097b2d1f15e1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		579-CHIS-345		ROP 49	Germoplasma en conservación						e54e0b95-5d7c-46f3-aae4-585d4052c096					
4ff5a96f5d9255a649a6cc5fb601bf73	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		515-CHIS-281		IIA 1261	Germoplasma en conservación						2578f9bf-b778-4328-891f-b6e0f2809046					
4ff705552515d3bb5d0837748ec2aca0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8698-YUC-202			Germoplasma en conservación						84e2e92f-5273-48f6-94b6-f5752075ae35					
4ffb1cc646ea56594aca828d7c3465dc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4555-MICH-425			Germoplasma en conservación						e352f5cc-ed44-44f4-875f-bcb9be3e132d					
500391fdf390b68c42b1e760c9b26593	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10916-OAX-745		FJ 76	Germoplasma en conservación						3b4ef76e-bd7f-4b87-bbc7-90bd464ba44a					
500a57930a3f105d184d958640ee460e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8222-VER-313		P 10	Germoplasma en conservación						b2235399-7308-4b10-8bdc-9305e2a4418a					
500b5ad7050b8ebe3c2e517df617bc16	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9876-TAMS-160		IVF & PLT 12	Germoplasma en conservación						d7e5be22-c7c4-4b88-82de-e0edef725c38					
500e0e2e11d9a8a4f219bc38e18181da	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3889-MEX-488		ARR 30	Germoplasma en conservación						ff395379-6713-47b7-a23b-1109cd3f5d73					
500ecdbe6ee7570f49198da5bd9358cd	Organism			ECOSUR				CH		2002-1441			Germoplasma en conservación						35eb89b4-ffc8-4508-87b2-6a531814b03d					
5013dfac3aceaa4f8a1ace2056289363	Organism			ECOSUR				CH		2002-1157-2			Germoplasma en conservación						b76b5539-6587-4fd5-ba18-48f02e4fd3e1					
501727f249222fc010e071e7f72751d8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8562-YUC-66		EHX 3946	Germoplasma en conservación						9958b6e4-f6ec-41e2-a8dc-1b17aab0539e					
50176bbe5a9b9afc923853b818af00a7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		805-CHIS-570		ROP 378	Germoplasma en conservación						a055d89f-098d-4e7f-aa2c-e703faa5db79					
501a88c757d088b9059a0892d928c425	Organism			CIRPAS-INIFAP				BAGENO		11864-OAX-1693			Germoplasma en conservación						6da45d85-b153-43d5-ac53-3f56288188e3					
