material_entity_id	material_entity_type	preparations	dispositions	institution_code	institution_id	collection_code	collection_id	owner_institution_code	catalog_number	record_number	recorder_by	recorder_by_id	associated_references	associated_secuences	other_catalog_numbers
f55a1d5ff4fb004a2f7323a338550427	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM029GRO	29	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Primo Alberto Vicente				
f55c5d4e3444fee86e9b85508b9e0750	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE519CHIS	519	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f5676b96d0ffd574530e7fca95d23e95	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM066GRO	66	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Primo Alberto Vicente				
f56ee111e1eab14265a3f0281b298122	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE167CHIS	167	Bulmaro Coutiño Estrada; Sulma Verónica José Flores; Francisco Javier Cruz Chávez				
f5f6eafe123ebc84a024ac46e8626785	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC077MOR	77	Alberto Trujillo Campos				
f6087275adf6f34a57b19022ba6b91f0	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009FPA392GRO	392	Francisco Palemón Alberto; Juan Cañedo Castañeda; Primo Alberto Vicente				
f614b505dee5af6db3d461c9eb54ca44	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM436GRO	436	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Pablo Murillo Navarrete				
f62c6a8f725c8b26249ff5df46e89aae	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010NOGM675GRO	675	Noel Orlando Gómez Montiel				
f66377205b33192855f83fb9278ae41f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE114CHIS	114	Bulmaro Coutiño Estrada; Carlos Ernesto Aguilar Jiménez				
f67ff541b79ba0e223a26c931ab6a28b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2011NOGM546GRO	546	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Primo Alberto Vicente				
f698e4d71744771fe890782199074aa7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE670CHIS	670	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f6be8b770ce9baf09b4ede10f58bda49	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE495CHIS	495	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f6fce69c4989b7e2aec36d572d3f2c30	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM327GRO	327	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Primo Alberto Vicente				
f7130fa206b68a1432cd105fb0cd4f2c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC143MOR	143	Alberto Trujillo Campos				
f72446c24028f4e60b264406a40b81bf	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM117GRO	117	Noel Orlando Gómez Montiel; Juan Cañedo Castañeda				
f73f170e55655352a9ce1ba16e1e5bb7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE432CHIS	432	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f7517ffcd09c8558fc4aaf8d07a5995f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE571CHIS	571	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f78242b88839dc853b463a6241825d4e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE300CHIS	300	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f7bfb2627069b7edfed3229b644a3abf	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC024MOR	24	Alberto Trujillo Campos				
f7edc89e970c2e9392cea0e2d28d9480	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC204MOR	204	Alberto Trujillo Campos				
f80164f027c0fdde77f8fbe01d25df06	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE171CHIS	171	Bulmaro Coutiño Estrada; Francisco Javier Cruz Chávez				
f8042995d502dc38c9a6234035aebc0c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM215GRO	215	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Pereyda Hernández				
f809e7a7a85d92b51620822d454f590d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE436CHIS	436	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f84a83c5466bfca42eeb75e87e3c6776	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009JCC249GRO	249	Juan Cañedo Castañeda; Pablo Murillo Navarrete; Primo Alberto Vicente				
f854618b1920bac806531c946028eadc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC358MOR	358	Alberto Trujillo Campos				
f8a2a70275e0248586f5afa23ed69235	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC371MOR	371	Alberto Trujillo Campos				
f8ac197c5d59b9d2620d10d269de2dce	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC067MOR	67	Alberto Trujillo Campos				
f8c253a4062e303ad1b46a6e9b0a89e8	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM099GRO	99	Noel Orlando Gómez Montiel; Juan Cañedo Castañeda				
f8d3f628a42b3033fe1888cc5fe1289c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE416CHIS	416	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f8dfa46da109f3fc5b4927cc57f13370	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE500CHIS	500	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f8e787f73d090244005256b038aece74	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM310GRO	310	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda				
f8e8cb472d4ea6c49711c0fe797d2d39	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM326GRO	326	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Saturnino Espindola Vicente				
f93a15aa2e7d1e2c1e481ad61f49d96b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE533CHIS	533	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f93bd6fe5e9c3b00c94bc271d05c313a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE394CHIS	394	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f968be32e800093bbc7ba52d5902d4ca	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009FPA381GRO	381	Francisco Palemón Alberto; Juan Cañedo Castañeda; Primo Alberto Vicente				
f97ce5e62b80007bf6987365d3d73595	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE447CHIS	447	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f9813e9f4585e0e0e4d818c9674d0a35	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE624CHIS	624	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f9832ce453d2fd79c7d22b40894c3f72	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM313GRO	313	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Saturnino Espindola Vicente				
f98473908a49fa38a00ba6ef848b9ec8	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE257CHIS	257	Bulmaro Coutiño Estrada; Francisco Javier Cruz Chávez; Sulma Verónica José Flores				
f9abbfacccbefc6f0614192b39d6a722	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM226GRO	226	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Pereyda Hernández				
f9b2d69e7359e30caa22262e5422aab9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010NOGM682GRO	682	Noel Orlando Gómez Montiel				
f9b806392a0746b22af2b41395ff1806	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE395CHIS	395	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
f9fe3ddd4f20877e6f682d177ee6ee34	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE634CHIS	634	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fa15834ef66795d3d678a3ee840cc252	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM074GRO	74	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda				
fa785bbeaf6c1b8a9c71e5ce86ef2eac	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM337GRO	337	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Primo Alberto Vicente				
fa84c8da05c9311600305bb9533d999e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE638CHIS	638	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fb6668a2e18f498f30934857f32e6fa7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM133GRO	133	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; José Salgado de la Paz; Cesario Catalán Heverástico				
fb682d9f62cb754d6cc29aa78b04a055	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE618CHIS	618	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fb6f3552e1af0b961dcf206c0eb995fa	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM162GRO	162	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; José Salgado de la Paz; Cesario Catalán Heverástico				
fb7d7a5fae5890341ac774f6f4d322d7	ORGANISM			CIRCE-CEVAMEX-INIFAP		NO APLICA			INIFAP2008NOGM001GROTeo	001	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda				
fb849f45f8baf530af4bfdac1b1ed452	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE492CHIS	492	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fbdabb8d4cc8250481219bf81b5f760b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM502GRO	502	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda				
fbed443f756f3472adb13d7900662a9b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE180CHIS	180	Bulmaro Coutiño Estrada; Francisco Javier Cruz Chávez				
fc089a253c2a42fadcc7b4d0752d5cc3	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM318GRO	318	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Saturnino Espindola Vicente				
fc50f4c33e2fe8811904035e65367723	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC120MOR	120	Alberto Trujillo Campos				
fc63a1e98c14c9f087600889ef23617e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM122GRO	122	Noel Orlando Gómez Montiel; Juan Cañedo Castañeda				
fc9159611564b13ab2efff9bd40eaa69	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC189MOR	189	Alberto Trujillo Campos				
fcbe0c15c998b35b165fac9aaaf73f1d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE664CHIS	664	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fcd77b5d9037b6a4aa828627bb16594c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2008NOGM100GRO	100	Noel Orlando Gómez Montiel; Rafael Reza Alemán; Francisco Palemón Alberto				
fcfb5ef0e751f4d38be7860c6d24a90b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM558GRO	558	Noel Orlando Gómez Montiel				
fd0bdda3fb4e4fcfbb96f261e818c1fb	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE101CHIS	101	Bulmaro Coutiño Estrada; Carlos Ernesto Aguilar Jiménez				
fd35fb47b9e87978e9f9b856756f49a9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010NOGM744GRO	744	Noel Orlando Gómez Montiel; Francisco Palemón Alberto				
fd5c3604765c51763b5d81a1fcf81122	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE393CHIS	393	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fd61e671cd1b2442cd5922cbe692272a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE203CHIS	203	Bulmaro Coutiño Estrada; Grisel Sánchez Grajalez				
fd8f96222b43c39529877d362e593620	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC025MOR	25	Alberto Trujillo Campos				
fda12f3d49d1babcc039c8711495502a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM515GRO	515	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda				
fdc69bc6e4779e9497fd9024559a2511	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2011NOGM642GRO	642	Noel Orlando Gómez Montiel				
fdcc3a9c800c0a8a3789c309224858ee	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE149CHIS	149	Bulmaro Coutiño Estrada; Sulma Verónica José Flores; Francisco Javier Cruz Chávez				
fdd3917789539f859a3e05063adf1305	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC043MOR	43	Alberto Trujillo Campos				
fdf298197a202052307310390c1c59fd	ORGANISM			CIRCE-CEVAMEX-INIFAP		NO APLICA			INIFAP2009NOGM092GROTr	092	Noel Orlando Gómez Montiel; Juan Cañedo Castañeda; Francisco Palemón Alberto; Pablo Murillo Navarrete				
fdfc7b9184f63da5c800d66cae6c8732	ORGANISM			CIRCE-CEVAMEX-INIFAP		NO APLICA			INIFAP2009NOGM086GROTr	086	Noel Orlando Gómez Montiel; Juan Cañedo Castañeda; Francisco Palemón Alberto; José Salgado de la Paz; Juan Pereyda Hernández; Cesario Catalán Heverástico				
fe09851dff46dd548774543e337535f1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009ATC113MOR	113	Alberto Trujillo Campos				
fe11eb383a61ca460cf875d3ee1164a9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM584GRO	584	Noel Orlando Gómez Montiel				
fe4a252c3dd333e9bd93f1755ce98ba4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE512CHIS	512	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fe4c4553a86051e749acfdfc001669df	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE591CHIS	591	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fe87f7c2939e7d406a50e7487525f863	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM206GRO	206	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Pereyda Hernández				
fe89aeb129cfac49cc90be220013ecc6	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009NOGM180GRO	180	Noel Orlando Gómez Montiel; Francisco Palemón Alberto; José Salgado de la Paz; Cesario Catalán Heverástico				
feb20c33c09eaedcb895615e580bf66e	ORGANISM			CIRCE-CEVAMEX-INIFAP		NO APLICA			INIFAP2008NOGM103GROTr	103	Noel Orlando Gómez Montiel; Francisco Palemón Alberto				
feec94a06d8d6470e76ca066a31e43ac	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010NOGM722GRO	722	Noel Orlando Gómez Montiel; Francisco Palemón Alberto				
fefa94546541c772eb7a27558f810e33	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE275CHIS	275	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
ffe41fdea624c33f4555b74f3c181d47	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009BCE228CHIS	228	Bulmaro Coutiño Estrada; Grisel Sánchez Grajalez				
ffe6d142d55fda6eccf061b4eeb18019	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010BCE341CHIS	341	Bulmaro Coutiño Estrada; Carolina Cruz Vázquez				
fff7b43bd99e45f0f3efc78eed8430fe	ORGANISM			CIRCE-CEVAMEX-INIFAP		NO APLICA			INIFAP2009JCC082GROTr	082	Juan Cañedo Castañeda; Francisco Palemón Alberto; Primo Alberto Vicente				
0008dd678cd1dd51560ad1f6921b310f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM594PUE	594	Mauro Sierra Macías; Artemio Palafox Caballero				
0013566d5f36938ea21766f5dc611914	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009APC111VER	111	Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez				
001aade67ba1d45d5d46f4ac288afae7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009HMRC397PUE	397	Hector Manuel Rodríguez Carrillo				
00547fbc435883104ba80af01b774ac7	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010APC569VER	569	Artemio Palafox Caballero; Andrés Zambada Martínez				
00580b7e27641817d55a8019000726dd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010APC554VER	554	Artemio Palafox Caballero; Andrés Zambada Martínez				
005ad7359593e760c15756de434f262e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009MSM133VER	133	Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez				
009203d86019299e45c7f83dc9829754	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM587PUE	587	Mauro Sierra Macías; Artemio Palafox Caballero				
00ab93ab4a12ae6ec33e06ba43a1625f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM558PUE	558	Mauro Sierra Macías; Artemio Palafox Caballero				
00f94e5357790a28617e2104e0674bbd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009AZM503VER	503	Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás				
012eb94656ce63220bd1f43532baa155	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010JMUB310PUE	310	José Miguel Uribe Bernal				
0190c49ad76a6b1d7b0360ba0cc6db7c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009MSM024VER	024	Mauro Sierra Macías; Artemio Palafox Caballero; Néstor Francisco Nicolás				
01a2073a2e4e79b1e3302eef278d0a37	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009CTC157PUE	157	Casiano Tut y Couoh				
01b2fbdd5709c061ab3e7e9a0f555cee	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009HMRC480PUE	480	Hector Manuel Rodríguez Carrillo				
020d5adc83cac8eaeb2b20188f92529e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009HMRC196PUE	196	Hector Manuel Rodríguez Carrillo				
0216d4fc4b485e5da13e88165f50654c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009AZM524VER	524	Andrés Zambada Martínez; Artemio Palafox Caballero; Néstor Francisco Nicolás				
025d0fd1fbd4b9d66d081b78c421fe51	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009CTC014PUE	014	Casiano Tut y Couoh				
030baab3a35d8fd1b87b08d2f4ff2dee	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009CTC050PUE	050	Casiano Tut y Couoh				
032755f618cc1d418b44f5db1e471797	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010EMD446PUE	446	Emmanuel Muñoz de la Vega				
032d5a5f45ab5293d10a75b369e06bcf	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009SBF028TAB	028	Sabel Barrón Freyre				
034148db1c021460218d5819bd37c8d9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009SBF027TAB	027	Sabel Barrón Freyre				
03447e21959f3e764c74d4e99f752f24	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM590VER	590	Mauro Sierra Macías; Néstor Francisco Nicolás				
035310392dc7c6700b75da2d5435942c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010EMD450PUE	450	Emmanuel Muñoz de la Vega				
0366546b9faf65b7f45dc96d3f265a58	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009MSM141VER	141	Mauro Sierra Macías; Isaac Meneses Márquez; José Raúl Rodríguez Rodríguez				
0394e0ddac77320c2174b8ae6d6b12b5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009MSM310VER	310	Mauro Sierra Macías; Isaac Meneses Márquez				
03a03b60b4902728edb52e581f80e7f5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM615PUE	615	Mauro Sierra Macías; Artemio Palafox Caballero				
03e26d8c02a137288bcf2c8899bbafc8	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009CTC058PUE	058	Casiano Tut y Couoh				
03ff6369a39bb24c8f41ffbf5391402c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010RLM615VER	615	Rosalio López Morgado				
04a0d7da27bda6b143a2ea56ec59974b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010RLM597VER	597	Rosalio López Morgado				
04c5c63338920c130e719d491484db7e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM640VER	640	Mauro Sierra Macías				
04d84dba5d06d76001cbd7302debc212	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM489VER	489	Mauro Sierra Macías; Néstor Francisco Nicolás				
04ec1fc3afa4c3932f229b7528300b75	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM258PUE	258	Mauro Sierra Macías; Pablo Andrés Meza				
04ec88b2e5a8e7f2983d930220b50000	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM270PUE	270	Mauro Sierra Macías; Pablo Andrés Meza				
0513b035cb527ed9793cfc45aafa5df2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010EMD630PUE	630	Emmanuel Muñoz de la Vega				
053249467a065c9d30a0647cb8e63c4f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010APC544VER	544	Artemio Palafox Caballero; Andrés Zambada Martínez				
05732887316cacdafc433241211dac09	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010MSM497VER	497	Mauro Sierra Macías; Néstor Francisco Nicolás				
05750c954c24296e143d1f80b92bc433	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009CTC015PUE	015	Casiano Tut y Couoh				
05f08cf0d59593eac2e606aa3fb9540c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2009MSM365VER	365	Mauro Sierra Macías; Isaac Meneses Márquez				
05fe5387d3643a15b160ae114ff61f9b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			URGBGM2010JMUB381PUE	381	José Miguel Uribe Bernal				
