assertion_id	assertion_target_id	assertion_target_type	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
830038e7-3cfb-447e-84e8-5f7248377ed4	BIGC.20190424.05.1.e-fisher	Event	finalFrequency						30	Hz								
07eb33b2-bf94-4dc8-98bd-59a3a74406f3	BIGC.20190424.07.1.e-fisher	Event	finalFrequency						30	Hz								
fc3b23bb-e1c3-4351-858c-824652b4607f	BIGC.20190424.07.2.e-fisher	Event	finalFrequency						30	Hz								
686cee4e-49fd-4072-ad87-1b9dbcd32d81	BIGC.20190424.07.3.e-fisher	Event	finalFrequency						30	Hz								
587eed0c-9fb2-4eac-8fbc-2a2f139b691f	BIGC.20190425.08.1.e-fisher	Event	finalFrequency						30	Hz								
65cd21b4-698c-4e94-a437-ae03dd153120	BIGC.20190425.09.1.e-fisher	Event	finalFrequency						30	Hz								
727e00dc-d663-40e3-8eea-fddf2e7e1d59	BIGC.20191021.01.1.e-fisher	Event	finalFrequency						30	Hz								
f47c0aee-5eca-4cfe-8192-b6ccd1e5d5e2	BIGC.20191021.01.2.e-fisher	Event	finalFrequency						30	Hz								
b311d1e9-011c-49de-898e-4cffe0da1126	BIGC.20191021.01.3.e-fisher	Event	finalFrequency						30	Hz								
970d61b4-0214-4eec-bf90-dfd600a4c661	BIGC.20191022.04.1.e-fisher	Event	finalFrequency						30	Hz								
6f7aa0df-4b1a-4aae-b466-f00dc778bf73	BIGC.20191022.04.2.e-fisher	Event	finalFrequency						30	Hz								
c365160e-c5de-46b8-bee3-5a248992b792	BIGC.20191022.04.3.e-fisher	Event	finalFrequency						30	Hz								
f66c7d3d-b160-41b1-ab83-563df21d5a59	BIGC.20191023.05.1.e-fisher	Event	finalFrequency						30	Hz								
ab99093f-be09-45f0-a672-4cb5296d5340	BIGC.20191023.07.1.e-fisher	Event	finalFrequency						30	Hz								
7b40f49f-ad01-41a6-9a06-4f05fd7c1c71	BIGC.20191023.07.2.e-fisher	Event	finalFrequency						30	Hz								
86870c55-370c-4f8d-afb8-191f813098a6	BIGC.20191023.07.3.e-fisher	Event	finalFrequency						30	Hz								
3120afb7-e5eb-4d4f-922c-e823fd0fde36	BIGC.20191024.08.1.e-fisher	Event	finalFrequency						30	Hz								
3278dd76-2072-47ef-bf5d-6fc70a18ab4a	BIGC.20191024.09.1.e-fisher	Event	finalFrequency						30	Hz								
e4024245-8fa5-498b-9295-a5bd13959daa	BIGC.20190422.01.1.e-fisher	Event	finalDutyCycle						15	%								
66904d54-a965-4a4a-9100-282e8f0ad853	BIGC.20190422.01.2.e-fisher	Event	finalDutyCycle						15	%								
3f9f2f2e-d233-4434-b49c-a04adfa092e2	BIGC.20190422.01.3.e-fisher	Event	finalDutyCycle						20	%								
08d6f4ee-426a-48ab-b653-d024fe20cde7	BIGC.20190423.04.1.e-fisher	Event	finalDutyCycle						20	%								
9d87240b-87f5-47df-a691-81895f04acd0	BIGC.20190423.04.2.e-fisher	Event	finalDutyCycle						20	%								
c5542ebc-5990-4dbb-bfe3-d6e29950fb0f	BIGC.20190423.04.3.e-fisher	Event	finalDutyCycle						20	%								
a11b9138-ac44-47ae-adc5-148b1b7737d4	BIGC.20190424.05.1.e-fisher	Event	finalDutyCycle						20	%								
010848df-6b27-4d95-9644-8cfd4a1ba5d1	BIGC.20190424.07.1.e-fisher	Event	finalDutyCycle						20	%								
f1c26fe6-ee78-49b3-8065-aaa7d7968969	BIGC.20190424.07.2.e-fisher	Event	finalDutyCycle						20	%								
49e79441-c5d9-4dfe-b2bc-13b1a9b8aca0	BIGC.20190424.07.3.e-fisher	Event	finalDutyCycle						25	%								
1a73e74c-aecc-4c9c-a328-495d63a82234	BIGC.20190425.08.1.e-fisher	Event	finalDutyCycle						25	%								
af262ccb-0886-43dd-95a6-13e020ef7518	BIGC.20190425.09.1.e-fisher	Event	finalDutyCycle						25	%								
16c354ad-4093-4298-bec3-a94828afae9d	BIGC.20191021.01.1.e-fisher	Event	finalDutyCycle						35	%								
84a16f25-4e88-46f8-bd97-bdaaba2f09df	BIGC.20191021.01.2.e-fisher	Event	finalDutyCycle						35	%								
31ff7e6c-c947-4d9b-a9ff-994866b618f9	BIGC.20191021.01.3.e-fisher	Event	finalDutyCycle						35	%								
c160a039-e2ee-47a1-ad7b-4eb7e6351bc9	BIGC.20191022.04.1.e-fisher	Event	finalDutyCycle						35	%								
cd381b7b-14e6-4c64-8e44-e3cb9dcee56e	BIGC.20191022.04.2.e-fisher	Event	finalDutyCycle						35	%								
cc5c951c-da28-4604-b333-a7a0e65b1596	BIGC.20191022.04.3.e-fisher	Event	finalDutyCycle						30	%								
8bc21841-7011-47d6-8a7b-dc2606ba460f	BIGC.20191023.05.1.e-fisher	Event	finalDutyCycle						30	%								
cdf7a0b0-2803-47c4-9afd-15f54e395287	BIGC.20191023.07.1.e-fisher	Event	finalDutyCycle						30	%								
106bcfed-19ee-4e29-967e-a1057237068e	BIGC.20191023.07.2.e-fisher	Event	finalDutyCycle						30	%								
875db17f-d735-4b26-bc33-d22e6454ff1c	BIGC.20191023.07.3.e-fisher	Event	finalDutyCycle						30	%								
96daf13c-2ba7-4f3c-a001-db7bbfc4ec1e	BIGC.20191024.08.1.e-fisher	Event	finalDutyCycle						30	%								
1e873f78-0957-4717-9a5c-1cbe8e831db6	BIGC.20191024.09.1.e-fisher	Event	finalDutyCycle						30	%								
fbd8efbe-ecca-4163-af91-b53bc521e3f2	BIGC.20190422.01.1.e-fisher	Event	finalVoltage						300	V								
14ba3b5e-06a9-42fd-8b45-ecfd7a689d47	BIGC.20190422.01.2.e-fisher	Event	finalVoltage						300	V								
c356f15c-5e6f-4d58-99f9-fed6690f4182	BIGC.20190422.01.3.e-fisher	Event	finalVoltage						300	V								
0db0c5f2-5098-440f-b609-fca0c543890a	BIGC.20190423.04.1.e-fisher	Event	finalVoltage						300	V								
069ab83c-f2a1-4c52-bef5-bd98e0744134	BIGC.20190423.04.2.e-fisher	Event	finalVoltage						300	V								
8e456b5e-730f-46bc-a5ef-0044b0938a6e	BIGC.20190423.04.3.e-fisher	Event	finalVoltage						300	V								
f0d430c6-f690-4076-a4ec-f31b47307eeb	BIGC.20190424.05.1.e-fisher	Event	finalVoltage						300	V								
8cbef3e4-ad9d-40d1-80a5-7ee3a3c58b75	BIGC.20190424.07.1.e-fisher	Event	finalVoltage						300	V								
e0f65b59-08a7-44d0-9b3a-aefb8ae42b76	BIGC.20190424.07.2.e-fisher	Event	finalVoltage						300	V								
1cf45efc-3215-4274-9de0-3e3d47ae4a48	BIGC.20190424.07.3.e-fisher	Event	finalVoltage						300	V								
50ef207f-549e-4d42-925e-e471e203dd92	BIGC.20190425.08.1.e-fisher	Event	finalVoltage						300	V								
56673b06-b6af-454e-a3bc-95a4d8ac7870	BIGC.20190425.09.1.e-fisher	Event	finalVoltage						300	V								
5a969993-0ac4-4ebb-8c43-b10ef02b119b	BIGC.20191021.01.1.e-fisher	Event	finalVoltage						150	V								
d7e439df-471b-4e83-99e6-5b53848362bb	BIGC.20191021.01.2.e-fisher	Event	finalVoltage						150	V								
57917900-92ab-49be-85d0-e79feee99f8d	BIGC.20191021.01.3.e-fisher	Event	finalVoltage						150	V								
42a3f4b1-18ab-4aa0-bf7e-14acd1ea181f	BIGC.20191022.04.1.e-fisher	Event	finalVoltage						150	V								
a8eb2a00-2a7f-422f-b92e-e7c9fe08d1df	BIGC.20191022.04.2.e-fisher	Event	finalVoltage						150	V								
33ca7994-82e1-4414-b73f-14a626c03b56	BIGC.20191022.04.3.e-fisher	Event	finalVoltage						200	V								
d200581e-6600-4fe8-9600-94b80a398f07	BIGC.20191023.05.1.e-fisher	Event	finalVoltage						200	V								
0c394859-b241-4c11-b12f-2e62c9932fcc	BIGC.20191023.07.1.e-fisher	Event	finalVoltage						150	V								
373ba989-779b-4ddf-936a-0c911e5e9e06	BIGC.20191023.07.2.e-fisher	Event	finalVoltage						150	V								
0ef1fa7d-9242-4c2f-8579-dd8ea3fb7519	BIGC.20191023.07.3.e-fisher	Event	finalVoltage						150	V								
48165509-157d-4be2-a152-b51d4ba97d5d	BIGC.20191024.08.1.e-fisher	Event	finalVoltage						150	V								
dded2dc6-1db5-4d9a-adfa-a9e556cc6d72	BIGC.20191024.09.1.e-fisher	Event	finalVoltage						150	V								
dfea0ad7-32f5-430f-a43a-7520a8891033	BIGC.20190422.01.1.e-fisher	Event	efTime						4026									
28a66e3b-f6dc-411d-97a5-8d149cef8658	BIGC.20190422.01.2.e-fisher	Event	efTime						2263									
55d1d1ba-8ff0-4210-a92f-dcfbd669880c	BIGC.20190422.01.3.e-fisher	Event	efTime						2611									
22af6a09-a399-4ff6-bead-ad7be1891c34	BIGC.20190423.04.1.e-fisher	Event	efTime						4601									
2a4902b9-823a-472b-912c-234779eeda87	BIGC.20190423.04.2.e-fisher	Event	efTime						3771									
f5da2176-d0e5-4b79-8b27-1abfdd462cdb	BIGC.20190423.04.3.e-fisher	Event	efTime						3416									
48c0f0e6-6b68-4353-8e4b-f866f2be93d1	BIGC.20190424.05.1.e-fisher	Event	efTime						4218									
09d703aa-fce6-4478-a41a-e2f621197721	BIGC.20190424.07.1.e-fisher	Event	efTime						2266									
da14d08a-1f26-481d-809c-8c7c96706736	BIGC.20190424.07.2.e-fisher	Event	efTime						2186									
bdb2355a-4433-4138-90db-37788364a023	BIGC.20190424.07.3.e-fisher	Event	efTime						1950									
32945f03-4079-4c86-9c6d-b44dc5e5d72b	BIGC.20190425.08.1.e-fisher	Event	efTime						4830									
c3d64919-9c26-42b3-8abd-9ab726b331e3	BIGC.20190425.09.1.e-fisher	Event	efTime						3915									
179cd0bb-d86b-4ae0-9234-66101927aed6	BIGC.20191021.01.1.e-fisher	Event	efTime						3473									
4d869e65-0828-4e69-a403-1d54ce958e8d	BIGC.20191021.01.2.e-fisher	Event	efTime						2430									
ef430e8c-b028-4f6f-af97-8bca50029472	BIGC.20191021.01.3.e-fisher	Event	efTime						1917									
fefdcf5c-a824-42b3-bcf0-ea2e2f4b72d8	BIGC.20191022.04.1.e-fisher	Event	efTime						4625									
279a01a5-7443-4597-8d05-68dee48a5ef8	BIGC.20191022.04.2.e-fisher	Event	efTime						3376									
83d30c2b-f94b-4163-a1b8-6b05b1cbab44	BIGC.20191022.04.3.e-fisher	Event	efTime						4250									
7fa17af3-b1ac-476a-b977-8f6fab503172	BIGC.20191023.05.1.e-fisher	Event	efTime						4021									
1d431373-ce10-4b94-872f-a4cf5717d0cd	BIGC.20191023.07.1.e-fisher	Event	efTime						2530									
baa8efce-72d1-4d15-bef1-871e6b065108	BIGC.20191023.07.2.e-fisher	Event	efTime						2858									
a1713f64-4038-477d-b065-aed99ef58276	BIGC.20191023.07.3.e-fisher	Event	efTime						2120									
44ae3d53-eb43-4c41-949a-6f2311581d62	BIGC.20191024.08.1.e-fisher	Event	efTime						4817									
1f20a843-bdac-40bb-9c56-499fec0e8ca8	BIGC.20191024.09.1.e-fisher	Event	efTime						4228									
240114f4-f338-449f-ae10-8a763a834aa0	BIGC.20190422.01.1.e-fisher	Event	settingsChanged						3									
c968ee49-8e8e-4268-b1ef-3e6eb9b34c5c	BIGC.20190422.01.2.e-fisher	Event	settingsChanged						0									
3aca2048-0285-4d53-97ac-1dbc79ed6d47	BIGC.20190422.01.3.e-fisher	Event	settingsChanged						0									
b13ee4a2-d4db-404c-b090-49bef757c5fc	BIGC.20190423.04.2.e-fisher	Event	settingsChanged						0									
15a227d5-8ded-46be-9785-8abfa5a05f16	BIGC.20190423.04.3.e-fisher	Event	settingsChanged						0									
d3cab4fe-5bdd-4e23-87ee-27f4ea30a10f	BIGC.20190424.05.1.e-fisher	Event	settingsChanged						0									
197fa01a-dcb0-4673-9309-a5fe9b0a3f82	BIGC.20190424.07.1.e-fisher	Event	settingsChanged						0									
33bba396-1567-47f1-b9e6-185eba692a86	BIGC.20190424.07.2.e-fisher	Event	settingsChanged						0									
9b45fda0-9536-4ec2-898f-fd62b00ff1d2	BIGC.20190424.07.3.e-fisher	Event	settingsChanged						0									
ca9efebb-9e61-4043-8034-d16a67d05a4e	BIGC.20190425.08.1.e-fisher	Event	settingsChanged						0									
bce3a17d-f710-4849-8772-2f2c5e69ff8d	BIGC.20190425.09.1.e-fisher	Event	settingsChanged						0									
5c91a70b-7514-4908-a211-be6bec8c70ec	BIGC.20191021.01.1.e-fisher	Event	settingsChanged						0									
a9e63313-ed16-423c-a17a-dd4a59e1a91c	BIGC.20191021.01.2.e-fisher	Event	settingsChanged						0									
5bfcce9c-973f-4ce5-b755-45b1502d04cb	BIGC.20191021.01.3.e-fisher	Event	settingsChanged						0									
e5d51517-ded7-40e6-9765-6e623e194863	BIGC.20191022.04.1.e-fisher	Event	settingsChanged						0									
2fa82593-a527-48dd-ae0c-3cbbde29ca55	BIGC.20191022.04.2.e-fisher	Event	settingsChanged						0									
b4777371-378d-4f1c-a327-3a7e4b5b53b1	BIGC.20191022.04.3.e-fisher	Event	settingsChanged						0									
1bf927fa-fae2-402f-8d1c-5b7d49f152c1	BIGC.20191023.05.1.e-fisher	Event	settingsChanged						0									
e56847b9-b081-4e37-bc28-9eb8d20b4d32	BIGC.20191023.07.1.e-fisher	Event	settingsChanged						0									
788b03af-92db-4c7f-9a6a-9115c2311b8b	BIGC.20191023.07.2.e-fisher	Event	settingsChanged						0									
0fc3c8d7-37ed-4afa-9f66-260bbe9ab984	BIGC.20191024.08.1.e-fisher	Event	settingsChanged						0									
861e5d1f-98c9-4166-9091-c0e7b940ca43	BIGC.20191024.09.1.e-fisher	Event	settingsChanged						0									
73989767-898d-4d96-a314-8bc5fa1fae53	BIGC.20190422.01.1.e-fisher	Event	netIntegrity					Not compromised										
9ddec443-e330-4c0f-b4cd-2413e44403fb	BIGC.20190422.01.2.e-fisher	Event	netIntegrity					Not compromised										
9a6bbea4-784f-4ef9-8303-fccf8cd566a0	BIGC.20190422.01.3.e-fisher	Event	netIntegrity					Not compromised										
3548ac20-be79-48e8-9bb4-a758626f37af	BIGC.20190423.04.1.e-fisher	Event	netIntegrity					Not compromised										
d73e6c8b-77f0-4ed8-a288-50deb6d04bb6	BIGC.20190423.04.2.e-fisher	Event	netIntegrity					Not compromised										
157464c3-2cf0-4bf8-a4dd-c6382798b8e2	BIGC.20190423.04.3.e-fisher	Event	netIntegrity					Not compromised										
e423160a-dc7d-4460-adb4-a7a26b2cdb79	BIGC.20190424.05.1.e-fisher	Event	netIntegrity					Not compromised										
48c7f401-3f18-4a69-97e2-9687c1c3a750	BIGC.20190424.07.1.e-fisher	Event	netIntegrity					Not compromised										
b67d6458-46d7-4ea0-a39c-0acf297e03c0	BIGC.20190424.07.2.e-fisher	Event	netIntegrity					Not compromised										
cce5c034-75bf-4d13-baa1-9c1b164b7de5	BIGC.20190424.07.3.e-fisher	Event	netIntegrity					Not compromised										
784d6625-6cb0-4d03-adf6-466a66329eb5	BIGC.20190425.08.1.e-fisher	Event	netIntegrity					Not compromised										
7df7f7d8-d4ad-4aae-95f5-7c8d42a6f240	BIGC.20190425.09.1.e-fisher	Event	netIntegrity					Not compromised										
85537cfd-e383-4559-9195-487b57261077	BIGC.20191021.01.1.e-fisher	Event	netIntegrity					Not compromised										
334f21e9-248b-4570-9703-1892941b41bb	BIGC.20191021.01.2.e-fisher	Event	netIntegrity					Not compromised										
7e7106e8-78e9-4e6a-8cae-c59e0652133c	BIGC.20191021.01.3.e-fisher	Event	netIntegrity					Not compromised										
000d8e26-b7a6-4d10-9493-9c3d8d61c53c	BIGC.20191022.04.1.e-fisher	Event	netIntegrity					Not compromised										
23944943-7132-49b1-8671-c7c45b69cdad	BIGC.20191022.04.2.e-fisher	Event	netIntegrity					Not compromised										
48fc7fbe-0cd2-4689-b067-7b3316bc6193	BIGC.20191022.04.3.e-fisher	Event	netIntegrity					Not compromised										
fb069384-195f-475b-b8f7-25a7a0f230d1	BIGC.20191023.05.1.e-fisher	Event	netIntegrity					Not compromised										
c2fa61b1-c7f5-46dd-9c4c-ff7331c67312	BIGC.20191023.07.1.e-fisher	Event	netIntegrity					Not compromised										
4cbb6568-99ea-4fef-b24d-fe5cacdeaf33	BIGC.20191023.07.2.e-fisher	Event	netIntegrity					Not compromised										
0b75502d-72c3-42f3-a8c9-8cc000c4143f	BIGC.20191023.07.3.e-fisher	Event	netIntegrity					Not compromised										
0482432a-3e82-4cfd-a60d-ee8a85910135	BIGC.20191024.08.1.e-fisher	Event	netIntegrity					Not compromised										
8cf98ede-d3e1-4123-a3bb-fad52e8ec31b	BIGC.20191024.09.1.e-fisher	Event	netIntegrity					Not compromised										
d2b479a4-061d-4bf9-9080-93fcc0a853eb	BIGC.20190422.01.1.e-fisher	Event	targetTaxaPresent					Y										
ea1fda44-5335-4987-ae68-d04d10d3cffe	BIGC.20190422.01.2.e-fisher	Event	targetTaxaPresent					Y										
f4ff35d7-33e9-4a7a-a90a-e0da8ab0f65c	BIGC.20190422.01.3.e-fisher	Event	targetTaxaPresent					Y										
73a70da7-edd7-41fa-8748-8e9dd63dddd3	BIGC.20190423.04.1.e-fisher	Event	targetTaxaPresent					Y										
8c9bb22a-15d0-498c-843c-6761cc400b08	BIGC.20190423.04.2.e-fisher	Event	targetTaxaPresent					Y										
3f71b4bd-e4db-4a7a-9183-8697c88dc211	BIGC.20190423.04.3.e-fisher	Event	targetTaxaPresent					Y										
d0260c66-7cbf-4c9d-b565-93939fffde67	BIGC.20190424.05.1.e-fisher	Event	targetTaxaPresent					Y										
592e2317-bbe5-4fdc-92c7-d02f4918bb11	BIGC.20190424.07.1.e-fisher	Event	targetTaxaPresent					Y										
de10181f-0d0a-46e7-8a2b-34f947a6e86c	BIGC.20190424.07.2.e-fisher	Event	targetTaxaPresent					Y										
6c2b3c09-a140-48c5-b8b5-f84d16ee201b	BIGC.20190424.07.3.e-fisher	Event	targetTaxaPresent					Y										
e8b7ea9e-d9aa-43f8-b7c2-83d594259199	BIGC.20190425.08.1.e-fisher	Event	targetTaxaPresent					Y										
7fe943f8-2307-4d96-aa9f-6fee0eb5a751	BIGC.20190425.09.1.e-fisher	Event	targetTaxaPresent					Y										
9c9d43cf-b2b5-4966-9763-eba9493c74fe	BIGC.20191021.01.1.e-fisher	Event	targetTaxaPresent					Y										
3f5fcb06-41ed-4be5-8717-4c4adc71f82b	BIGC.20191021.01.2.e-fisher	Event	targetTaxaPresent					Y										
20ad9e28-bc0d-4d6c-ae92-d86c2c155a33	BIGC.20191021.01.3.e-fisher	Event	targetTaxaPresent					Y										
309dfc4d-1289-451a-9916-9bfb001f4512	BIGC.20191022.04.1.e-fisher	Event	targetTaxaPresent					Y										
9c931b5c-ca81-4c0d-8ceb-720ae9533f9d	BIGC.20191022.04.2.e-fisher	Event	targetTaxaPresent					Y										
b9efdf2e-49b8-4d00-9a8e-80a6a4fedbda	BIGC.20191022.04.3.e-fisher	Event	targetTaxaPresent					Y										
1a608639-4c5f-4111-9a05-57e0a5ca5526	BIGC.20191023.05.1.e-fisher	Event	targetTaxaPresent					Y										
02eef042-6f97-4da3-8287-f6aa43c2798c	BIGC.20191023.07.1.e-fisher	Event	targetTaxaPresent					Y										
6daf5e64-23a8-4c91-8319-448b7a9a9aa5	BIGC.20191023.07.2.e-fisher	Event	targetTaxaPresent					Y										
17488c07-168b-49a2-afda-9540581a69fc	BIGC.20191023.07.3.e-fisher	Event	targetTaxaPresent					Y										
1b16f9bc-5a17-424e-904c-991b6739d6f9	BIGC.20191024.08.1.e-fisher	Event	targetTaxaPresent					Y										
7f93b5a5-37dd-4ecb-b095-d4e32184fed6	BIGC.20191024.09.1.e-fisher	Event	targetTaxaPresent					Y										
f9e4672c-a5fc-4ba6-87e0-556b366288ef	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						116	mm								
f60dcb39-7871-4674-90f5-3b7273412758	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						221	mm								
b45359a4-4c9d-4f4a-8ef4-664c74500440	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						108	mm								
6dbfec3a-1d08-4544-bb50-e5b3e61196af	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						91	mm								
5081b00a-4e19-43c0-ba22-08cd0d8a425e	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						118	mm								
6e710849-d3e6-4bcc-93f7-9eff2092c7bf	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						125	mm								
7a0e40b2-b81e-4ac4-a27e-7167f4c6586b	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						136	mm								
b6b346e4-0285-451d-8df8-d2e7ddd409c3	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						105	mm								
2c343120-d838-4dab-b2f8-c0e07b665076	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						99	mm								
729725e7-a4ec-406e-9d8d-c00fa21564cc	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						114	mm								
46f5bd41-eb06-4dd5-a743-dbe54335f5d0	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						117	mm								
157dddcb-da9a-4ce7-addb-9d99df4c5768	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						119	mm								
3852b357-784a-43f5-9c1f-b47976678af8	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						192	mm								
aae2d503-fd43-4761-94c8-4ad21154d8f6	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						222	mm								
2a00a4d2-2f36-451f-9fbf-d4f349a9003c	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						99	mm								
c0298894-b1c0-487c-838e-7245d9c87f5c	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						127	mm								
e8e2b262-25fc-4814-b84c-d36154846e0f	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						86	mm								
6d5d8d09-7119-44e9-bd6f-2e6ed573a112	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						103	mm								
798910f9-ef77-410b-88b0-856f8e3cf34a	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						118	mm								
7d5e2c31-d2cf-46a7-a17d-663c3151a95f	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						221	mm								
84cb6f4a-af05-4758-8dba-f9901dca64b9	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						109	mm								
f80b67d7-37bb-461b-98f3-e4d40f02eefd	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						106	mm								
5fd51d5b-3c4a-42d8-8441-e27ab1d1ada6	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						107	mm								
da5733bf-ed05-48ef-8020-2a45e9dcf521	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						114	mm								
d4135e94-f714-47fb-96bb-4d04aab5ee80	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						153	mm								
b2497391-f969-4614-93e2-f7f55317dcbe	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						124	mm								
77fbdc37-603d-440c-b304-d5da642ded8b	BIGC.20190422.01.1.e-fisher	Occurrence	fishTotalLength						197	mm								
e82cf564-c554-48ea-82e2-6561289aace0	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						93	mm								
336dca20-2d8f-45eb-8926-fe258c243817	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						205	mm								
724b5c17-ad5f-4da5-b548-c82f9a7d429a	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						100	mm								
dce26c34-dce5-413c-aa6f-56cc8bcb3e17	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						115	mm								
897de8bc-a061-4e54-a371-110c0eae4b94	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						185	mm								
594bcc5e-02bb-4448-878c-c0152d45e3e6	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						28	mm								
8e5d67da-4e6c-445b-9f61-acf6a2665cda	BIGC.20190422.01.2.e-fisher	Occurrence	fishTotalLength						121	mm								
5d45676e-006b-43a6-afe5-de84305aabf6	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						102	mm								
7d6047db-7b42-4449-a380-2a03a277cb57	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						116	mm								
fc8865ba-6e44-4d4c-a72f-ffa21a97cf82	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						96	mm								
ee536a76-77d1-43b7-9f94-a50c7781c8aa	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						112	mm								
000a6ae7-22ad-4ba7-b717-39c3c0d2d323	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						90	mm								
b6827434-6f20-4264-be26-9e7ae0dab69e	BIGC.20190422.01.3.e-fisher	Occurrence	fishTotalLength						106	mm								
